player_id,full_name,position,team,number,college,years_exp,birth_date,age,height,weight,depth_chart_order,injury_status,injury_body_part,search_full_name,adds,drops,owner_id_freedom,owner_id_uww,display_name_freedom,display_name_uww,merge_name,sleeper_id,year_signed,years,apy,draft_year,draft_round,draft_overall,year_final,years_remaining
4326,Bug Howard,TE,,86.0,North Carolina,5.0,1994-11-28,31.8,76,240,,,,bughoward,,,,,,,,,,,,,,,,
7109,Malcolm Perry,WR,,19.0,Navy,2.0,1997-04-19,29.4,69,190,,,,malcolmperry,,,,,,,,,,,,,,,,
12226,Lorenzo Lingard,RB,,,Akron,1.0,1999-05-29,27.3,72,205,,,,lorenzolingard,,,,,,,,,,,,,,,,
8129,Dameon Pierce,RB,PHI,39.0,Florida,4.0,2000-02-19,26.6,70,218,,,,dameonpierce,,,,,,,dameonpierce,8129,2026.0,1.0,0.3303,2022.0,4.0,107.0,2026.0,0.0
8685,John Mitchell,TE,,0.0,Florida Atlantic,1.0,1998-04-03,28.4,76,235,,,,johnmitchell,,,,,,,,,,,,,,,,
13281,Jordyn Tyson,WR,NO,0.0,Arizona State,0.0,2004-08-12,22.1,74,203,10.0,IR,Hamstring,jordyntyson,16392.0,22448.0,731172076769128448,1032440738459639808,TuckBrock,GriffinStiemke,jordyntyson,13281,2026.0,4.0,8.122956,2026.0,1.0,8.0,2029.0,3.0
8437,Thomas Hennigan,WR,,89.0,Appalachian State,1.0,1998-08-18,28.1,73,210,,,,thomashennigan,,,,,,,,,,,,,,,,
6595,Devlin Hodges,QB,,0.0,Samford,3.0,1996-04-12,30.4,73,210,,,,devlinhodges,,,,,,,,,,,,,,,,
8173,ZaQuandre White,RB,,0.0,South Carolina,1.0,1998-12-21,27.7,73,215,,,,zaquandrewhite,,,,,,,,,,,,,,,,
8243,DeAndre Torrey,RB,,0.0,North Texas,1.0,1998-12-23,27.7,67,199,,,,deandretorrey,,,,,,,,,,,,,,,,
11581,MarShawn Lloyd,RB,GB,32.0,USC,2.0,2001-01-05,25.7,69,220,1.0,,,marshawnlloyd,73314.0,,1000853961747877888,731000657544359936,Tscheibe26,KyleWurster,marshawnlloyd,11581,2024.0,4.0,1.42213,2024.0,3.0,88.0,2027.0,1.0
13303,Cade Klubnik,QB,NYJ,10.0,Clemson,0.0,2003-10-10,22.9,74,207,3.0,,,cadeklubnik,,,,730904582686912512,,rlonigro,cadeklubnik,13303,2026.0,4.0,1.399669,2026.0,4.0,110.0,2029.0,3.0
559,Tim Tebow,TE,,0.0,Florida,12.0,1987-08-14,39.1,75,236,,,,timtebow,,,,,,,,,,,,,,,,
5754,Jaeden Graham,TE,,46.0,Yale,4.0,1995-10-10,30.9,76,250,,,,jaedengraham,,,,,,,,,,,,,,,,
8201,Jack Coan,QB,,0.0,Notre Dame,1.0,1998-12-09,27.8,75,223,,,,jackcoan,,,,,,,,,,,,,,,,
13962,Cameron Dorner,WR,NE,88.0,North Texas,0.0,,,73,188,,,,camerondorner,,,,,,,,,,,,,,,,
5032,Jordan Akins,TE,,87.0,UCF,8.0,1992-04-19,34.4,75,250,,,,jordanakins,,,,,,,,,,,,,,,,
4080,Zay Jones,WR,,18.0,East Carolina,9.0,1995-03-30,31.5,74,200,,,,zayjones,,,,,,,,,,,,,,,,
4147,Samaje Perine,RB,CIN,34.0,Oklahoma,9.0,1995-09-16,31.0,71,240,2.0,,,samajeperine,16108.0,,,,,,samajeperine,4147,2025.0,2.0,1.8,2017.0,4.0,114.0,2026.0,0.0
14058,Malick Meiga,WR,,35.0,Coastal Carolina,0.0,2001-03-25,25.5,76,201,,Questionable,Undisclosed,malickmeiga,,,,,,,,,,,,,,,,
4997,Mark Walton,RB,,22.0,Miami,4.0,1997-03-29,29.5,70,200,,,,markwalton,,,,,,,,,,,,,,,,
3418,Mekale McKay,WR,,19.0,Cincinnati,6.0,1993-08-04,33.1,77,210,,,,mekalemckay,,,,,,,,,,,,,,,,
4728,Bart Houston,QB,,8.0,Wisconsin,5.0,1992-12-16,33.7,76,235,,,,barthouston,,,,,,,,,,,,,,,,
11312,T.J. Luther,WR,,81.0,Gardner-Webb,2.0,2000-05-13,26.3,73,180,,,,tjluther,,,,,,,,,,,,,,,,
12538,Brady Cook,QB,MIA,4.0,Missouri,1.0,2001-10-12,24.9,74,215,2.0,,,bradycook,,,,,,,bradycook,12538,2025.0,2.0,0.9225,2025.0,,,2026.0,0.0
4050,Cyril Grayson,WR,,16.0,LSU,5.0,1993-12-05,32.8,69,183,,,,cyrilgrayson,,,,,,,,,,,,,,,,
13010,Jordan Waters,RB,LAR,32.0,North Carolina State,1.0,2000-12-18,25.7,72,225,,,,jordanwaters,,,,,,,,,,,,,,,,
7720,Kene Nwangwu,RB,NYJ,3.0,Iowa State,5.0,1998-02-09,28.6,73,210,5.0,,,kenenwangwu,,,,,,,kenenwangwu,7720,2026.0,1.0,2.0,2021.0,4.0,119.0,2026.0,0.0
11867,Jaelen Gill,WR,,38.0,Fresno State,1.0,1999-11-17,26.8,72,185,,,,jaelengill,,,,,,,,,,,,,,,,
8416,Jalen Virgil,WR,,87.0,Appalachian State,4.0,1998-07-13,28.2,73,210,,Questionable,Undisclosed,jalenvirgil,,,,,,,,,,,,,,,,
8621,Garrett Walston,TE,,0.0,North Carolina,1.0,1998-01-20,28.6,76,245,,,,garrettwalston,,,,,,,,,,,,,,,,
5126,Austin Proehl,WR,,87.0,North Carolina,4.0,1996-06-17,30.2,70,175,,,,austinproehl,,,,,,,,,,,,,,,,
13193,Ketron Jackson,WR,,,Baylor,1.0,,,73,197,,,,ketronjackson,,,,,,,,,,,,,,,,
13726,Camden Brown,WR,DAL,80.0,Georgia Southern,0.0,,,74,204,6.0,,,camdenbrown,,,,,,,camdenbrown,13726,2026.0,3.0,1.038333,2026.0,,,2028.0,2.0
6973,J.J. Taylor,RB,,26.0,Arizona,5.0,1998-01-04,28.7,66,185,,,,jjtaylor,,,,,,,,,,,,,,,,
5548,Elijah Marks,WR,,0.0,Northern Arizona,4.0,1995-12-29,30.7,73,175,,,,elijahmarks,,,,,,,,,,,,,,,,
6585,Tony Brooks-James,RB,,40.0,Oregon,3.0,1994-12-06,31.8,69,179,,,,tonybrooksjames,,,,,,,,,,,,,,,,
12536,Jaylin Noel,WR,HOU,13.0,Iowa State,1.0,2002-09-04,24.0,71,201,3.0,Questionable,Hamstring,jaylinnoel,,,731003760045875200,462057196620869632,nolan22snyder,calebb15,jaylinnoel,12536,2025.0,4.0,1.616714,2025.0,3.0,79.0,2028.0,2.0
12314,Beau Corrales,WR,,,Texas State,1.0,,,76,215,,,,beaucorrales,,,,,,,,,,,,,,,,
10223,Eric Gray,RB,,20.0,Oklahoma,3.0,1999-11-04,26.9,70,211,,,,ericgray,,,,,,,,,,,,,,,,
7597,Kenny Yeboah,TE,,48.0,Ole Miss,5.0,1998-10-30,27.9,75,250,,Questionable,Hamstring,kennyyeboah,,,,,,,,,,,,,,,,
12492,Pat Bryant,WR,DEN,13.0,Illinois,1.0,2002-12-10,23.8,74,204,3.0,,,patbryant,10208.0,,730904582686912512,1267223871346454528,rlonigro,rudyvosters,patbryant,12492,2025.0,4.0,1.64527,2025.0,3.0,74.0,2028.0,2.0
7287,Josh Hammond,WR,,80.0,Florida,3.0,1998-07-24,28.1,72,194,,,,joshhammond,,,,,,,,,,,,,,,,
6826,Cole Kmet,TE,CHI,85.0,Notre Dame,6.0,1999-03-10,27.5,78,257,2.0,,,colekmet,,,,,,,colekmet,6826,2023.0,4.0,12.5,2020.0,2.0,43.0,2026.0,0.0
6161,L.J. Scott,RB,,0.0,Michigan State,3.0,1996-09-15,30.0,72,228,,,,ljscott,,,,,,,,,,,,,,,,
12134,Sam Wiglusz,WR,,,Ohio,1.0,1999-07-24,27.1,72,187,,,,samwiglusz,,,,,,,,,,,,,,,,
5250,Robert Foster,WR,,0.0,Alabama,4.0,1994-05-07,32.4,74,196,,,,robertfoster,,,,,,,,,,,,,,,,
12526,Tetairoa McMillan,WR,CAR,4.0,Arizona,1.0,2003-04-05,23.4,77,212,1.0,,,tetairoamcmillan,,,731174840580571136,1357227930467434496,Mattwyn,OwenBowers,tetairoamcmillan,12526,2025.0,4.0,6.982598,2025.0,1.0,8.0,2028.0,2.0
2528,Ben Koyack,TE,,83.0,Notre Dame,7.0,1993-04-09,33.4,77,258,,,,benkoyack,,,,,,,,,,,,,,,,
13225,Sam Brown,WR,,,Miami (FL),1.0,2002-08-15,24.1,74,200,,,,sambrown,,,,,,,,,,,,,,,,
5199,Byron Pringle,WR,,83.0,Kansas State,6.0,1993-11-17,32.8,73,203,,,,byronpringle,,,,,,,,,,,,,,,,
8224,Cole Kelley,QB,,0.0,Southeastern Louisiana,1.0,1997-10-27,28.9,79,250,,,,colekelley,,,,,,,,,,,,,,,,
7622,Sammis Reyes,TE,,35.0,Loyola (NO),4.0,1995-10-19,30.9,79,268,,,,sammisreyes,,,,,,,,,,,,,,,,
7236,Devwah Whaley,RB,,0.0,Arkansas,2.0,1997-11-03,28.9,71,212,,,,devwahwhaley,,,,,,,,,,,,,,,,
6401,T.J. Rahming,WR,,80.0,Duke,3.0,1997-01-10,29.7,70,170,,,,tjrahming,,,,,,,,,,,,,,,,
2394,Sean Mannion,QB,,15.0,Oregon State,9.0,1992-04-25,34.4,78,230,,,,seanmannion,,,,,,,,,,,,,,,,
8209,Makai Polk,WR,,83.0,Mississippi State,3.0,2001-08-04,25.1,75,192,,,,makaipolk,,,,,,,,,,,,,,,,
5156,Andrew Vollert,TE,,0.0,Weber State,4.0,1995-03-15,31.5,77,245,,,,andrewvollert,,,,,,,,,,,,,,,,
13276,Omar Cooper,WR,NYJ,83.0,Indiana,0.0,2003-12-14,22.7,72,199,3.0,,,omarcooper,,22752.0,730904582686912512,1032440738459639808,rlonigro,GriffinStiemke,omarcooper,13276,2026.0,4.0,4.368549,2026.0,1.0,30.0,2029.0,3.0
12818,Elijah Young,RB,,,Western Kentucky,1.0,2001-09-14,25.0,70,198,,,,elijahyoung,,,,,,,,,,,,,,,,
8051,Josh Johnson,RB,,34.0,Louisiana-Monroe,1.0,1997-12-26,28.7,69,209,,,,joshjohnson,,,,,,,joshjohnson,8051,2026.0,1.0,0.4113,2008.0,5.0,160.0,2026.0,0.0
7245,Nate Wieting,TE,,87.0,Iowa,2.0,1997-02-20,29.6,76,250,,,,natewieting,,,,,,,,,,,,,,,,
11210,Malik Heath,WR,ATL,86.0,Ole Miss,3.0,2000-03-31,26.5,74,213,,,,malikheath,,,,,,,,,,,,,,,,
4636,Lenard Tillery,RB,,0.0,Southern U.,5.0,1993-12-09,32.8,70,198,,,,lenardtillery,,,,,,,,,,,,,,,,
13963,Nick DeGennaro,WR,,23.0,James Madison,0.0,,,72,196,,,,nickdegennaro,,,,,,,,,,,,,,,,
8089,Sal Cannella,TE,,87.0,Auburn,3.0,1996-12-02,29.8,77,242,,,,salcannella,,,,,,,,,,,,,,,,
3594,Peyton Barber,RB,,31.0,Auburn,6.0,1994-06-27,32.2,71,225,,,,peytonbarber,,,,,,,,,,,,,,,,
7859,Nick Eubanks,TE,,47.0,Michigan,2.0,1996-11-21,29.8,77,256,,,,nickeubanks,,,,,,,,,,,,,,,,
3652,Mike Thomas,WR,,87.0,Southern Miss,7.0,1994-08-16,32.1,73,197,,,,mikethomas,,,,,,,,,,,,,,,,
8890,Naz Bohannon,TE,,0.0,Clemson,1.0,,,77,232,,,,nazbohannon,,,,,,,,,,,,,,,,
111,Marcedes Lewis,TE,,89.0,UCLA,20.0,1984-05-19,42.3,78,265,,,,marcedeslewis,,,,,,,,,,,,,,,,
7550,Warren Jackson,WR,,83.0,Colorado State,1.0,1999-06-16,27.2,78,219,,,,warrenjackson,,,,,,,,,,,,,,,,
13152,Justin Lockhart,WR,,,San Jose State,0.0,,,75,196,,,,justinlockhart,,,,,,,,,,,,,,,,
13003,Tru Edwards,WR,,16.0,Louisiana Tech,1.0,2001-06-09,25.3,75,211,,,,truedwards,,,,,,,,,,,,,,,,
13121,Ben Yurosek,TE,MIN,85.0,Georgia,1.0,2002-03-17,24.5,76,251,3.0,,,benyurosek,,,,,,,benyurosek,13121,2025.0,3.0,0.995,2025.0,,,2027.0,1.0
6943,Gabe Davis,WR,,13.0,UCF,6.0,1999-04-01,27.5,74,225,,Questionable,Knee - ACL,gabedavis,,,,,,,,,,,,,,,,
1984,Allen Hurns,WR,MIA,8.0,Miami (FL),8.0,1991-11-12,34.8,75,195,,,,allenhurns,,,,,,,,,,,,,,,,
13760,Jaden Bradley,WR,WAS,86.0,UNLV,0.0,,,76,195,,,,jadenbradley,,,,,,,,,,,,,,,,
12170,Jaaron Hayek,WR,,,Villanova,1.0,2001-06-06,25.3,72,199,,,,jaaronhayek,,,,,,,,,,,,,,,,
8539,Seth Green,TE,,42.0,Houston,4.0,1998-02-14,28.6,76,255,,,,sethgreen,,,,,,,,,,,,,,,,
6605,Cortrelle Simpson,WR,,14.0,Richmond,3.0,1996-08-30,30.0,71,193,,,,cortrellesimpson,,,,,,,,,,,,,,,,
7551,Deon Jackson,RB,,36.0,Duke,4.0,1999-02-18,27.6,72,218,,,,deonjackson,,,,,,,,,,,,,,,,
2880,Zach Laskey,RB,,45.0,Georgia Tech,7.0,1992-07-08,34.2,73,218,,,,zachlaskey,,,,,,,,,,,,,,,,
7299,Justice Shelton-Mosley,WR,,0.0,Vanderbilt,2.0,1997-03-01,29.5,70,196,,,,justicesheltonmosley,,,,,,,,,,,,,,,,
7954,Connor Wedington,WR,,81.0,Stanford,2.0,1999-05-28,27.3,72,200,,,,connorwedington,,,,,,,,,,,,,,,,
7032,Tyrie Cleveland,WR,,12.0,Florida,4.0,1997-09-20,29.0,74,205,,,,tyriecleveland,,,,,,,,,,,,,,,,
11802,Tejhaun Palmer,WR,,80.0,UAB,2.0,2000-05-19,26.3,74,210,,,,tejhaunpalmer,,,,,,,,,,,,,,,,
11563,Bo Nix,QB,DEN,10.0,Oregon,2.0,2000-02-25,26.5,74,217,1.0,,,bonix,,,1000639485861785600,990858054952411136,Joshlahay10,parkergullixon,bonix,11563,2024.0,4.0,4.653292,2024.0,1.0,12.0,2027.0,1.0
2449,Stefon Diggs,WR,WAS,3.0,Maryland,11.0,1993-11-29,32.8,72,191,2.0,,,stefondiggs,,,1000853961747877888,585284262555594752,Tscheibe26,AlexVanOoyen,stefondiggs,2449,2026.0,1.0,8.0,2015.0,5.0,146.0,2026.0,0.0
7522,Hunter Thedford,TE,,60.0,Utah,3.0,1997-04-15,29.4,78,260,,,,hunterthedford,,,,,,,,,,,,,,,,
7567,Kenny Gainwell,RB,TB,1.0,Memphis,5.0,1999-03-14,27.5,69,200,2.0,,,kennygainwell,6968.0,13248.0,1000639485861785600,1265863097675956224,Joshlahay10,JacksonTaft,kennethgainwell,7567,2026.0,2.0,7.0,2021.0,5.0,150.0,2027.0,1.0
6540,DeAndre Thompkins,WR,GB,6.0,Penn State,3.0,1995-10-01,31.0,71,188,,,,deandrethompkins,,,,,,,,,,,,,,,,
7543,Travis Etienne,RB,NO,3.0,Clemson,5.0,1999-01-26,27.6,70,215,1.0,,,travisetienne,,,731174840580571136,731000657544359936,Mattwyn,KyleWurster,travisetienne,7543,2026.0,4.0,12.0,2021.0,1.0,25.0,2029.0,3.0
12217,Shawn Bowman,TE,ARI,49.0,Rutgers,2.0,2000-05-16,26.3,76,249,,,,shawnbowman,,,,,,,,,,,,,,,,
7793,Racey McMath,WR,,80.0,LSU,3.0,1999-06-14,27.2,75,217,,,,raceymcmath,,,,,,,,,,,,,,,,
8192,Curtis Hodges,TE,,87.0,Arizona State,2.0,1999-07-03,27.2,80,240,,,,curtishodges,,,,,,,,,,,,,,,,
11502,Brian Cobbs,WR,,38.0,Utah State,1.0,1999-10-18,26.9,73,206,,,,briancobbs,,,,,,,,,,,,,,,,
5139,Trey Quinn,WR,,19.0,SMU,5.0,1995-12-07,30.8,72,200,,,,treyquinn,,,,,,,,,,,,,,,,
6001,Drew Sample,TE,CIN,89.0,Washington,7.0,1996-04-16,30.4,77,260,3.0,,,drewsample,,,,,,,drewsample,6001,2024.0,3.0,3.5,2019.0,2.0,52.0,2026.0,0.0
1841,Stephen Houston,RB,,33.0,Indiana,8.0,1991-10-28,34.9,70,230,,,,stephenhouston,,,,,,,,,,,,,,,,
5590,Jordan Smallwood,WR,,0.0,Oklahoma,4.0,1995-01-18,31.7,74,203,,,,jordansmallwood,,,,,,,,,,,,,,,,
7572,Kylin Hill,RB,,32.0,Mississippi State,1.0,1998-08-18,28.1,70,214,,,,kylinhill,,,,,,,,,,,,,,,,
5745,Nick Stevens,QB,,5.0,Colorado State,1.0,1995-01-31,31.6,"6'3""",205,4.0,,,nickstevens,,,,,,,,,,,,,,,,
1817,Sammy Watkins,WR,,82.0,Clemson,9.0,1993-06-14,33.3,73,211,,,,sammywatkins,,,,,,,,,,,,,,,,
5801,Kobe McCrary,RB,,48.0,Minnesota,4.0,1994-01-19,32.7,73,240,,,,kobemccrary,,,,,,,,,,,,,,,,
3824,Alex Ellis,TE,,36.0,Tennessee,6.0,1993-02-10,33.6,76,240,,,,alexellis,,,,,,,,,,,,,,,,
7757,Ben Skowronek,WR,PIT,15.0,Notre Dame,5.0,1997-06-27,29.2,75,224,5.0,Questionable,Concussion,benskowronek,,,,,,,,,,,,,,,,
7904,Stevie Scott,RB,,49.0,Indiana,2.0,2000-05-13,26.3,73,231,,,,steviescott,,,,,,,,,,,,,,,,
8583,Stone Smartt,TE,NO,85.0,Old Dominion,4.0,1998-10-04,27.9,76,226,,,,stonesmartt,,,,,,,stonesmartt,8583,2026.0,1.0,0.36,2022.0,,,2026.0,0.0
14062,Tyler Moore,TE,,45.0,Iowa State,0.0,,,77,255,,,,tylermoore,,,,,,,,,,,,,,,,
4323,Darrell Daniels,TE,,86.0,Washington,6.0,1994-11-22,31.8,75,256,,,,darrelldaniels,,,,,,,,,,,,,,,,
13343,Vinny Anthony,WR,ATL,86.0,Wisconsin,0.0,,,72,190,,,,vinnyanthony,,,,,,,vinnyanthony,13343,2026.0,1.0,0.2475,2026.0,,,2026.0,0.0
1386,Giovani Bernard,RB,,25.0,North Carolina,10.0,1991-11-22,34.8,69,205,,,,giovanibernard,,,,,,,,,,,,,,,,
6824,Donovan Peoples-Jones,WR,,14.0,Michigan,5.0,1999-02-19,27.6,74,204,,,,donovanpeoplesjones,,,,,,,,,,,,,,,,
2817,Daniel Rodriguez,WR,,0.0,Clemson,10.0,1988-01-08,38.7,68,180,,,,danielrodriguez,,,,,,,,,,,,,,,,
2532,Da'Ron Brown,WR,,81.0,Northern Illinois,7.0,1991-09-21,35.0,72,199,,,,daronbrown,,,,,,,,,,,,,,,,
268,Alex Smith,QB,,0.0,Utah,17.0,1984-05-07,42.4,76,213,,,,alexsmith,,,,,,,,,,,,,,,,
7076,Jeff Thomas,WR,,0.0,Miami,2.0,1997-06-17,29.2,70,180,,,,jeffthomas,,,,,,,,,,,,,,,,
11159,Zion Bowens,WR,,84.0,Hawai'i,1.0,1999-08-17,27.1,73,185,,,,zionbowens,,,,,,,,,,,,,,,,
4803,Nate Iese,TE,,48.0,UCLA,5.0,1994-09-25,32.0,75,242,,,,nateiese,,,,,,,,,,,,,,,,
5863,J.J. Arcega-Whiteside,WR,,83.0,Stanford,4.0,1996-12-31,29.7,74,237,,,,jjarcegawhiteside,,,,,,,,,,,,,,,,
13844,Coleman Bennett,RB,,38.0,Kennesaw State,0.0,,,71,185,,,,colemanbennett,,,,,,,,,,,,,,,,
6873,Austin Mack,WR,,81.0,Ohio State,4.0,1997-08-31,29.0,74,215,,,,austinmack,,,,,,,,,,,,,,,,
208,Josh McCown,QB,,3.0,Sam Houston State,20.0,1979-07-04,47.2,76,218,,,,joshmccown,,,,,,,,,,,,,,,,
8560,Davis Cheek,QB,,3.0,Elon,1.0,1999-02-26,27.5,75,215,,,,davischeek,,,,,,,,,,,,,,,,
12984,CJ Dippre,TE,TB,82.0,Alabama,1.0,2002-04-29,24.4,77,256,,,,cjdippre,,,,,,,,,,,,,,,,
1029,Nick Foles,QB,,9.0,Arizona,11.0,1989-01-20,37.7,78,243,,,,nickfoles,,,,,,,,,,,,,,,,
11874,Jaylen Johnson,WR,,39.0,East Carolina,2.0,2000-05-26,26.3,74,194,,,,jaylenjohnson,,,,,,,,,,,,,,,,
9508,Tyjae Spears,RB,TEN,2.0,Tulane,3.0,2001-06-15,25.2,71,200,2.0,,,tyjaespears,,,731004224116207616,731000657544359936,p0ppy,KyleWurster,tyjaespears,9508,2023.0,4.0,1.372651,2023.0,3.0,81.0,2026.0,0.0
11570,Rasheen Ali,RB,BAL,26.0,Marshall,2.0,2001-02-16,25.6,71,210,3.0,,,rasheenali,,,,,,,rasheenali,11570,2024.0,4.0,1.077467,2024.0,5.0,165.0,2027.0,1.0
12534,Kyle Monangai,RB,CHI,25.0,Rutgers,1.0,2002-06-06,24.3,68,207,2.0,Questionable,Knee,kylemonangai,,15384.0,731000657544359936,1357227930467434496,KyleWurster,OwenBowers,kylemonangai,12534,2025.0,4.0,1.082035,2025.0,7.0,233.0,2028.0,2.0
4344,C.J. Board,WR,,80.0,Chattanooga,6.0,1993-12-12,32.8,73,181,,,,cjboard,,,,,,,,,,,,,,,,
12150,Jarveon Howard,RB,,21.0,Alcorn State,1.0,1999-12-13,26.8,70,215,,,,jarveonhoward,,,,,,,,,,,,,,,,
8195,Ronnie Rivers,RB,LAR,20.0,Fresno State,4.0,1999-01-31,27.6,69,198,3.0,,,ronnierivers,,,,,,,ronnierivers,8195,2026.0,1.0,1.251,2022.0,,,2026.0,0.0
6892,Nate Stanley,QB,,12.0,Iowa,2.0,1997-08-26,29.0,76,233,,,,natestanley,,,,,,,,,,,,,,,,
13890,Michael Briscoe,WR,MIN,81.0,Cal Poly,0.0,,,74,209,,,,michaelbriscoe,,,,,,,,,,,,,,,,
4218,Trent Taylor,WR,,81.0,Louisiana Tech,9.0,1994-04-30,32.4,68,180,,,,trenttaylor,,,,,,,,,,,,,,,,
6178,Darwin Thompson,RB,,30.0,Utah State,4.0,1997-02-12,29.6,68,200,,,,darwinthompson,,,,,,,,,,,,,,,,
12154,Messiah Swinson,TE,CLE,43.0,Arizona State,2.0,2000-04-20,26.4,79,259,,,,messiahswinson,,,,,,,,,,,,,,,,
1642,Levine Toilolo,TE,NYG,85.0,Stanford,9.0,1991-07-30,35.1,80,268,,,,levinetoilolo,,,,,,,,,,,,,,,,
13597,Matthew Caldwell,QB,LAR,2.0,Texas,0.0,2003-05-23,23.3,76,209,4.0,IR,Undisclosed,matthewcaldwell,,,,,,,,,,,,,,,,
8849,Tanner Conner,TE,,48.0,Idaho State,4.0,1998-03-20,28.5,75,232,,,,tannerconner,,,,,,,,,,,,,,,,
8159,Desmond Ridder,QB,,18.0,Cincinnati,4.0,1999-08-31,27.0,75,211,,,,desmondridder,,,,,,,,,,,,,,,,
2751,Daniel Brown,TE,,87.0,James Madison,7.0,1992-05-26,34.3,77,247,,,,danielbrown,,,,,,,,,,,,,,,,
2938,Cam Worthy,WR,,0.0,East Carolina,10.0,1992-04-06,34.4,74,211,,,,camworthy,,,,,,,,,,,,,,,,
4895,Lamar Atkins,WR,,0.0,Louisville,4.0,1994-02-25,32.6,71,236,,,,lamaratkins,,,,,,,,,,,,,,,,
3554,David Reeves,TE,,0.0,Duke,9.0,1992-12-15,33.7,77,255,,,,davidreeves,,,,,,,,,,,,,,,,
2152,Teddy Bridgewater,QB,,5.0,Louisville,12.0,1992-11-10,33.8,74,217,,NA,Personal,teddybridgewater,,,,,,,,,,,,,,,,
8018,Shaun Beyer,TE,,80.0,Iowa,1.0,1996-11-11,29.8,77,248,,,,shaunbeyer,,,,,,,,,,,,,,,,
13931,E.J. Horton,WR,,10.0,Purdue,0.0,,,72,183,,,,ejhorton,,,,,,,,,,,,,,,,
5392,Jack Heneghan,QB,,6.0,Dartmouth,4.0,1996-02-13,30.6,76,230,,,,jackheneghan,,,,,,,,,,,,,,,,
13533,Barion Brown,WR,NO,19.0,LSU,0.0,2003-12-12,22.8,71,177,4.0,,,barionbrown,20583.0,,1000639485861785600,,Joshlahay10,,barionbrown,13533,2026.0,4.0,1.168504,2026.0,6.0,190.0,2029.0,3.0
868,Virgil Green,TE,,88.0,Nevada,11.0,1988-08-03,38.1,77,255,,,,virgilgreen,,,,,,,,,,,,,,,,
2600,Ricky Seale,RB,,0.0,Stanford,10.0,1992-01-08,34.7,69,203,,,,rickyseale,,,,,,,,,,,,,,,,
7190,Bronson Rechsteiner,RB,,34.0,Kennesaw State,2.0,1997-10-24,28.9,72,230,,,,bronsonrechsteiner,,,,,,,,,,,,,,,,
13337,Emmett Johnson,RB,KC,10.0,Nebraska,0.0,2003-10-10,22.9,71,200,2.0,,,emmettjohnson,23652.0,16677.0,730904582686912512,1032440738459639808,rlonigro,GriffinStiemke,emmettjohnson,13337,2026.0,4.0,1.216409,2026.0,5.0,161.0,2029.0,3.0
13101,Gage Larvadain,WR,,84.0,South Carolina,1.0,2002-01-03,24.7,68,171,,,,gagelarvadain,,,,,,,,,,,,,,,,
12061,Noah Cain,RB,,,LSU,1.0,2000-12-17,25.7,70,222,,,,noahcain,,,,,,,,,,,,,,,,
3582,Chester Rogers,WR,,80.0,Grambling State,6.0,1994-01-12,32.7,73,180,,,,chesterrogers,,,,,,,,,,,,,,,,
11631,Brian Thomas,WR,JAX,7.0,LSU,2.0,2002-10-08,23.9,74,209,2.0,,,brianthomas,,,731003760045875200,1267223871346454528,nolan22snyder,rudyvosters,brianthomas,11631,2024.0,4.0,3.664995,2024.0,1.0,23.0,2027.0,1.0
5358,Anthony Manzo-Lewis,TE,,40.0,"Albany, N.Y.",4.0,1995-10-11,30.9,72,257,,,,anthonymanzolewis,,,,,,,,,,,,,,,,
11523,Cody Chrest,WR,,82.0,Sam Houston State,1.0,1998-04-10,28.4,72,193,,,,codychrest,,,,,,,,,,,,,,,,
12212,Austin Stogner,TE,,,Oklahoma,1.0,2000-01-12,26.7,78,258,,,,austinstogner,,,,,,,,,,,,,,,,
5892,David Montgomery,RB,HOU,32.0,Iowa State,7.0,1997-06-07,29.3,71,230,1.0,,,davidmontgomery,,,1001981921347375104,730904582686912512,VanGrizzly,rlonigro,davidmontgomery,5892,2026.0,2.0,8.25,2019.0,3.0,73.0,2027.0,1.0
8572,Andrew Parchment,WR,,0.0,Florida State,1.0,,,74,190,,,,andrewparchment,,,,,,,,,,,,,,,,
13681,Kaidon Salter,QB,,,Colorado,0.0,,,73,190,,,,kaidonsalter,,,,,,,,,,,,,,,,
13941,Omari Kelly,WR,,82.0,Michigan State,0.0,,,71,190,,,,omarikelly,,,,,,,,,,,,,,,,
6007,Ryquell Armstead,RB,,23.0,Temple,3.0,1996-10-30,29.9,71,220,,,,ryquellarmstead,,,,,,,,,,,,,,,,
4327,Colin Jeter,TE,,87.0,Louisiana State,5.0,1995-05-23,31.3,79,254,,,,colinjeter,,,,,,,,,,,,,,,,
5210,Korey Robertson,WR,,18.0,Southern Mississippi,4.0,1995-06-22,31.2,74,210,,,,koreyrobertson,,,,,,,,,,,,,,,,
3355,Cody Core,WR,,89.0,Ole Miss,6.0,1994-04-17,32.4,75,205,,,,codycore,,,,,,,,,,,,,,,,
13162,Maximilian Mang,TE,,49.0,Syracuse,1.0,2000-03-13,26.5,78,263,,,,maximilianmang,,,,,,,,,,,,,,,,
2118,Eric Ebron,TE,PIT,85.0,North Carolina,8.0,1993-04-10,33.4,76,253,,,,ericebron,,,,,,,,,,,,,,,,
7081,James Morgan,QB,,16.0,Florida International,3.0,1997-02-28,29.5,76,229,,,,jamesmorgan,,,,,,,,,,,,,,,,
